Country/Region,Province/State,date,confirmed,recovered,deaths
Kenya,,2/25/20,0,0.0,0
"Korea, South",,2/25/20,977,22.0,10
Kuwait,,2/25/20,11,0.0,0
Kyrgyzstan,,2/25/20,0,0.0,0
Latvia,,2/25/20,0,0.0,0
Lebanon,,2/25/20,1,0.0,0
Liberia,,2/25/20,0,0.0,0
Liechtenstein,,2/25/20,0,0.0,0
Lithuania,,2/25/20,0,0.0,0
Luxembourg,,2/25/20,0,0.0,0
Madagascar,,2/25/20,0,0.0,0
Malaysia,,2/25/20,22,18.0,0
Maldives,,2/25/20,0,0.0,0
Malta,,2/25/20,0,0.0,0
Mauritania,,2/25/20,0,0.0,0
Mauritius,,2/25/20,0,0.0,0
Mexico,,2/25/20,0,0.0,0
Moldova,,2/25/20,0,0.0,0
Monaco,,2/25/20,0,0.0,0
Mongolia,,2/25/20,0,0.0,0
Montenegro,,2/25/20,0,0.0,0
Morocco,,2/25/20,0,0.0,0
Namibia,,2/25/20,0,0.0,0
Nepal,,2/25/20,1,1.0,0
Netherlands,Aruba,2/25/20,0,0.0,0
Netherlands,Curacao,2/25/20,0,0.0,0
Netherlands,Sint Maarten,2/25/20,0,0.0,0
Netherlands,,2/25/20,0,0.0,0
New Zealand,,2/25/20,0,0.0,0
Nicaragua,,2/25/20,0,0.0,0
Niger,,2/25/20,0,0.0,0
Nigeria,,2/25/20,0,0.0,0
North Macedonia,,2/25/20,0,0.0,0
Norway,,2/25/20,0,0.0,0
Oman,,2/25/20,2,0.0,0
Pakistan,,2/25/20,0,0.0,0
Panama,,2/25/20,0,0.0,0
Papua New Guinea,,2/25/20,0,0.0,0
Paraguay,,2/25/20,0,0.0,0
Peru,,2/25/20,0,0.0,0
Philippines,,2/25/20,3,1.0,1
Poland,,2/25/20,0,0.0,0
Portugal,,2/25/20,0,0.0,0
Qatar,,2/25/20,0,0.0,0
Romania,,2/25/20,0,0.0,0
Russia,,2/25/20,2,2.0,0
Rwanda,,2/25/20,0,0.0,0
Saint Lucia,,2/25/20,0,0.0,0
Saint Vincent and the Grenadines,,2/25/20,0,0.0,0
San Marino,,2/25/20,0,0.0,0
Saudi Arabia,,2/25/20,0,0.0,0
Senegal,,2/25/20,0,0.0,0
Serbia,,2/25/20,0,0.0,0
Seychelles,,2/25/20,0,0.0,0
Singapore,,2/25/20,91,53.0,0
Slovakia,,2/25/20,0,0.0,0
Slovenia,,2/25/20,0,0.0,0
Somalia,,2/25/20,0,0.0,0
South Africa,,2/25/20,0,0.0,0
Spain,,2/25/20,6,2.0,0
Sri Lanka,,2/25/20,1,1.0,0
Sudan,,2/25/20,0,0.0,0
Suriname,,2/25/20,0,0.0,0
Sweden,,2/25/20,1,0.0,0
Switzerland,,2/25/20,1,0.0,0
Taiwan*,,2/25/20,31,5.0,1
Tanzania,,2/25/20,0,0.0,0
Thailand,,2/25/20,37,22.0,0
Togo,,2/25/20,0,0.0,0
Trinidad and Tobago,,2/25/20,0,0.0,0
Tunisia,,2/25/20,0,0.0,0
Turkey,,2/25/20,0,0.0,0
Uganda,,2/25/20,0,0.0,0
Ukraine,,2/25/20,0,0.0,0
United Arab Emirates,,2/25/20,13,4.0,0
United Kingdom,Bermuda,2/25/20,0,0.0,0
United Kingdom,Cayman Islands,2/25/20,0,0.0,0
United Kingdom,Channel Islands,2/25/20,0,0.0,0
United Kingdom,Gibraltar,2/25/20,0,0.0,0
United Kingdom,Isle of Man,2/25/20,0,0.0,0
United Kingdom,Montserrat,2/25/20,0,0.0,0
United Kingdom,,2/25/20,13,8.0,0
Uruguay,,2/25/20,0,0.0,0
US,,2/25/20,51,6.0,0
Uzbekistan,,2/25/20,0,0.0,0
Venezuela,,2/25/20,0,0.0,0
Vietnam,,2/25/20,16,16.0,0
Zambia,,2/25/20,0,0.0,0
Zimbabwe,,2/25/20,0,0.0,0
Canada,Diamond Princess,2/25/20,0,0.0,0
Dominica,,2/25/20,0,0.0,0
Grenada,,2/25/20,0,0.0,0
Mozambique,,2/25/20,0,0.0,0
Syria,,2/25/20,0,0.0,0
Timor-Leste,,2/25/20,0,0.0,0
Belize,,2/25/20,0,0.0,0
Canada,Recovered,2/25/20,0,0.0,0
Laos,,2/25/20,0,0.0,0
Libya,,2/25/20,0,0.0,0
West Bank and Gaza,,2/25/20,0,0.0,0
Guinea-Bissau,,2/25/20,0,0.0,0
Mali,,2/25/20,0,0.0,0
Saint Kitts and Nevis,,2/25/20,0,0.0,0
Afghanistan,,2/26/20,1,0.0,0
Albania,,2/26/20,0,0.0,0
Algeria,,2/26/20,1,0.0,0
Andorra,,2/26/20,0,0.0,0
Angola,,2/26/20,0,0.0,0
Antigua and Barbuda,,2/26/20,0,0.0,0
Argentina,,2/26/20,0,0.0,0
Armenia,,2/26/20,0,0.0,0
Australia,Australian Capital Territory,2/26/20,0,0.0,0
Australia,New South Wales,2/26/20,4,4.0,0
Australia,Northern Territory,2/26/20,0,0.0,0
Australia,Queensland,2/26/20,5,1.0,0
Australia,South Australia,2/26/20,2,2.0,0
Australia,Tasmania,2/26/20,0,0.0,0
Australia,Victoria,2/26/20,4,4.0,0
Australia,Western Australia,2/26/20,0,0.0,0
Austria,,2/26/20,2,0.0,0
Azerbaijan,,2/26/20,0,0.0,0
Bahamas,,2/26/20,0,0.0,0
Bahrain,,2/26/20,33,0.0,0
Bangladesh,,2/26/20,0,0.0,0
Barbados,,2/26/20,0,0.0,0
Belarus,,2/26/20,0,0.0,0
Belgium,,2/26/20,1,1.0,0
Benin,,2/26/20,0,0.0,0
Bhutan,,2/26/20,0,0.0,0
Bolivia,,2/26/20,0,0.0,0
Bosnia and Herzegovina,,2/26/20,0,0.0,0
Brazil,,2/26/20,1,0.0,0
Brunei,,2/26/20,0,0.0,0
Bulgaria,,2/26/20,0,0.0,0
Burkina Faso,,2/26/20,0,0.0,0
Cabo Verde,,2/26/20,0,0.0,0
Cambodia,,2/26/20,1,1.0,0
Cameroon,,2/26/20,0,0.0,0
Canada,Alberta,2/26/20,0,0.0,0
Canada,British Columbia,2/26/20,7,0.0,0
Canada,Grand Princess,2/26/20,0,0.0,0
Canada,Manitoba,2/26/20,0,0.0,0
Canada,New Brunswick,2/26/20,0,0.0,0
Canada,Newfoundland and Labrador,2/26/20,0,0.0,0
Canada,Nova Scotia,2/26/20,0,0.0,0
Canada,Ontario,2/26/20,4,0.0,0
Canada,Prince Edward Island,2/26/20,0,0.0,0
Canada,Quebec,2/26/20,0,0.0,0
Canada,Saskatchewan,2/26/20,0,0.0,0
Central African Republic,,2/26/20,0,0.0,0
Chad,,2/26/20,0,0.0,0
Chile,,2/26/20,0,0.0,0
China,Anhui,2/26/20,989,744.0,6
China,Beijing,2/26/20,400,235.0,4
China,Chongqing,2/26/20,576,384.0,6
China,Fujian,2/26/20,294,218.0,1
China,Gansu,2/26/20,91,81.0,2
China,Guangdong,2/26/20,1347,851.0,7
China,Guangxi,2/26/20,252,147.0,2
China,Guizhou,2/26/20,146,104.0,2
China,Hainan,2/26/20,168,129.0,5
China,Hebei,2/26/20,312,261.0,6
China,Heilongjiang,2/26/20,480,249.0,12
China,Henan,2/26/20,1271,1033.0,19
China,Hong Kong,2/26/20,91,24.0,2
China,Hubei,2/26/20,65187,20969.0,2615
China,Hunan,2/26/20,1016,783.0,4
China,Inner Mongolia,2/26/20,75,38.0,0
China,Jiangsu,2/26/20,631,478.0,0
China,Jiangxi,2/26/20,934,719.0,1
China,Jilin,2/26/20,93,65.0,1
China,Liaoning,2/26/20,121,88.0,1
China,Macau,2/26/20,10,7.0,0
China,Ningxia,2/26/20,71,65.0,0
China,Qinghai,2/26/20,18,18.0,0
China,Shaanxi,2/26/20,245,192.0,1
China,Shandong,2/26/20,756,377.0,6
China,Shanghai,2/26/20,337,272.0,3
China,Shanxi,2/26/20,133,104.0,0
China,Sichuan,2/26/20,531,307.0,3
China,Tianjin,2/26/20,135,96.0,3
China,Tibet,2/26/20,1,1.0,0
China,Xinjiang,2/26/20,76,34.0,2
China,Yunnan,2/26/20,174,144.0,2
China,Zhejiang,2/26/20,1205,867.0,1
Colombia,,2/26/20,0,0.0,0
Congo (Brazzaville),,2/26/20,0,0.0,0
Congo (Kinshasa),,2/26/20,0,0.0,0
Costa Rica,,2/26/20,0,0.0,0
Cote d'Ivoire,,2/26/20,0,0.0,0
Croatia,,2/26/20,3,0.0,0
Diamond Princess,,2/26/20,705,0.0,4
Cuba,,2/26/20,0,0.0,0
Cyprus,,2/26/20,0,0.0,0
Czechia,,2/26/20,0,0.0,0
Denmark,Faroe Islands,2/26/20,0,0.0,0
Denmark,Greenland,2/26/20,0,0.0,0
Denmark,,2/26/20,0,0.0,0
Djibouti,,2/26/20,0,0.0,0
Dominican Republic,,2/26/20,0,0.0,0
Ecuador,,2/26/20,0,0.0,0
Egypt,,2/26/20,1,0.0,0
El Salvador,,2/26/20,0,0.0,0
Equatorial Guinea,,2/26/20,0,0.0,0
Eritrea,,2/26/20,0,0.0,0
Estonia,,2/26/20,0,0.0,0
Eswatini,,2/26/20,0,0.0,0
Ethiopia,,2/26/20,0,0.0,0
Fiji,,2/26/20,0,0.0,0
Finland,,2/26/20,2,1.0,0
France,French Guiana,2/26/20,0,0.0,0
France,French Polynesia,2/26/20,0,0.0,0
France,Guadeloupe,2/26/20,0,0.0,0
France,Guadeloupe,2/26/20,0,0.0,0
France,Mayotte,2/26/20,0,0.0,0
France,New Caledonia,2/26/20,0,0.0,0
France,Reunion,2/26/20,0,0.0,0
France,Saint Barthelemy,2/26/20,0,0.0,0
France,St Martin,2/26/20,0,0.0,0
France,Martinique,2/26/20,0,0.0,0
France,,2/26/20,18,11.0,2
Gabon,,2/26/20,0,0.0,0
Gambia,,2/26/20,0,0.0,0
Georgia,,2/26/20,1,0.0,0
Germany,,2/26/20,27,15.0,0
Ghana,,2/26/20,0,0.0,0
Greece,,2/26/20,1,0.0,0
Guatemala,,2/26/20,0,0.0,0
Guinea,,2/26/20,0,0.0,0
Guyana,,2/26/20,0,0.0,0
Haiti,,2/26/20,0,0.0,0
Holy See,,2/26/20,0,0.0,0
Honduras,,2/26/20,0,0.0,0
Hungary,,2/26/20,0,0.0,0
Iceland,,2/26/20,0,0.0,0
India,,2/26/20,3,3.0,0
Indonesia,,2/26/20,0,0.0,0
Iran,,2/26/20,139,49.0,19
Iraq,,2/26/20,5,0.0,0
Ireland,,2/26/20,0,0.0,0
Israel,,2/26/20,2,0.0,0
Italy,,2/26/20,453,3.0,12
Jamaica,,2/26/20,0,0.0,0
Japan,,2/26/20,189,22.0,2
Jordan,,2/26/20,0,0.0,0
Kazakhstan,,2/26/20,0,0.0,0
Kenya,,2/26/20,0,0.0,0
"Korea, South",,2/26/20,1261,22.0,12
Kuwait,,2/26/20,26,0.0,0
Kyrgyzstan,,2/26/20,0,0.0,0
Latvia,,2/26/20,0,0.0,0
Lebanon,,2/26/20,2,0.0,0
Liberia,,2/26/20,0,0.0,0
Liechtenstein,,2/26/20,0,0.0,0
Lithuania,,2/26/20,0,0.0,0
Luxembourg,,2/26/20,0,0.0,0
Madagascar,,2/26/20,0,0.0,0
Malaysia,,2/26/20,22,18.0,0
Maldives,,2/26/20,0,0.0,0
Malta,,2/26/20,0,0.0,0
Mauritania,,2/26/20,0,0.0,0
Mauritius,,2/26/20,0,0.0,0
Mexico,,2/26/20,0,0.0,0
Moldova,,2/26/20,0,0.0,0
Monaco,,2/26/20,0,0.0,0
Mongolia,,2/26/20,0,0.0,0
Montenegro,,2/26/20,0,0.0,0
Morocco,,2/26/20,0,0.0,0
Namibia,,2/26/20,0,0.0,0
Nepal,,2/26/20,1,1.0,0
Netherlands,Aruba,2/26/20,0,0.0,0
Netherlands,Curacao,2/26/20,0,0.0,0
Netherlands,Sint Maarten,2/26/20,0,0.0,0
Netherlands,,2/26/20,0,0.0,0
New Zealand,,2/26/20,0,0.0,0
Nicaragua,,2/26/20,0,0.0,0
Niger,,2/26/20,0,0.0,0
Nigeria,,2/26/20,0,0.0,0
North Macedonia,,2/26/20,1,0.0,0
Norway,,2/26/20,1,0.0,0
Oman,,2/26/20,4,0.0,0
Pakistan,,2/26/20,2,0.0,0
Panama,,2/26/20,0,0.0,0
Papua New Guinea,,2/26/20,0,0.0,0
Paraguay,,2/26/20,0,0.0,0
Peru,,2/26/20,0,0.0,0
Philippines,,2/26/20,3,1.0,1
Poland,,2/26/20,0,0.0,0
Portugal,,2/26/20,0,0.0,0
Qatar,,2/26/20,0,0.0,0
Romania,,2/26/20,1,0.0,0
Russia,,2/26/20,2,2.0,0
Rwanda,,2/26/20,0,0.0,0
Saint Lucia,,2/26/20,0,0.0,0
Saint Vincent and the Grenadines,,2/26/20,0,0.0,0
San Marino,,2/26/20,0,0.0,0
Saudi Arabia,,2/26/20,0,0.0,0
Senegal,,2/26/20,0,0.0,0
Serbia,,2/26/20,0,0.0,0
Seychelles,,2/26/20,0,0.0,0
Singapore,,2/26/20,93,62.0,0
Slovakia,,2/26/20,0,0.0,0
Slovenia,,2/26/20,0,0.0,0
Somalia,,2/26/20,0,0.0,0
South Africa,,2/26/20,0,0.0,0
Spain,,2/26/20,13,2.0,0
Sri Lanka,,2/26/20,1,1.0,0
Sudan,,2/26/20,0,0.0,0
Suriname,,2/26/20,0,0.0,0
Sweden,,2/26/20,2,0.0,0
Switzerland,,2/26/20,1,0.0,0
Taiwan*,,2/26/20,32,5.0,1
Tanzania,,2/26/20,0,0.0,0
Thailand,,2/26/20,40,22.0,0
Togo,,2/26/20,0,0.0,0
Trinidad and Tobago,,2/26/20,0,0.0,0
Tunisia,,2/26/20,0,0.0,0
Turkey,,2/26/20,0,0.0,0
Uganda,,2/26/20,0,0.0,0
Ukraine,,2/26/20,0,0.0,0
United Arab Emirates,,2/26/20,13,4.0,0
United Kingdom,Bermuda,2/26/20,0,0.0,0
United Kingdom,Cayman Islands,2/26/20,0,0.0,0
United Kingdom,Channel Islands,2/26/20,0,0.0,0
United Kingdom,Gibraltar,2/26/20,0,0.0,0
United Kingdom,Isle of Man,2/26/20,0,0.0,0
United Kingdom,Montserrat,2/26/20,0,0.0,0
United Kingdom,,2/26/20,13,8.0,0
Uruguay,,2/26/20,0,0.0,0
US,,2/26/20,57,6.0,0
Uzbekistan,,2/26/20,0,0.0,0
Venezuela,,2/26/20,0,0.0,0
Vietnam,,2/26/20,16,16.0,0
Zambia,,2/26/20,0,0.0,0
Zimbabwe,,2/26/20,0,0.0,0
Canada,Diamond Princess,2/26/20,0,0.0,0
Dominica,,2/26/20,0,0.0,0
Grenada,,2/26/20,0,0.0,0
Mozambique,,2/26/20,0,0.0,0
Syria,,2/26/20,0,0.0,0
Timor-Leste,,2/26/20,0,0.0,0
Belize,,2/26/20,0,0.0,0
Canada,Recovered,2/26/20,0,0.0,0
Laos,,2/26/20,0,0.0,0
Libya,,2/26/20,0,0.0,0
West Bank and Gaza,,2/26/20,0,0.0,0
Guinea-Bissau,,2/26/20,0,0.0,0
Mali,,2/26/20,0,0.0,0
Saint Kitts and Nevis,,2/26/20,0,0.0,0
Afghanistan,,2/27/20,1,0.0,0
Albania,,2/27/20,0,0.0,0
Algeria,,2/27/20,1,0.0,0
Andorra,,2/27/20,0,0.0,0
Angola,,2/27/20,0,0.0,0
Antigua and Barbuda,,2/27/20,0,0.0,0
Argentina,,2/27/20,0,0.0,0
Armenia,,2/27/20,0,0.0,0
Australia,Australian Capital Territory,2/27/20,0,0.0,0
Australia,New South Wales,2/27/20,4,4.0,0
Australia,Northern Territory,2/27/20,0,0.0,0
Australia,Queensland,2/27/20,5,1.0,0
Australia,South Australia,2/27/20,2,2.0,0
Australia,Tasmania,2/27/20,0,0.0,0
Australia,Victoria,2/27/20,4,4.0,0
Australia,Western Australia,2/27/20,0,0.0,0
Austria,,2/27/20,3,0.0,0
Azerbaijan,,2/27/20,0,0.0,0
Bahamas,,2/27/20,0,0.0,0
Bahrain,,2/27/20,33,0.0,0
Bangladesh,,2/27/20,0,0.0,0
Barbados,,2/27/20,0,0.0,0
Belarus,,2/27/20,0,0.0,0
Belgium,,2/27/20,1,1.0,0
Benin,,2/27/20,0,0.0,0
Bhutan,,2/27/20,0,0.0,0
Bolivia,,2/27/20,0,0.0,0
Bosnia and Herzegovina,,2/27/20,0,0.0,0
Brazil,,2/27/20,1,0.0,0
Brunei,,2/27/20,0,0.0,0
Bulgaria,,2/27/20,0,0.0,0
Burkina Faso,,2/27/20,0,0.0,0
Cabo Verde,,2/27/20,0,0.0,0
Cambodia,,2/27/20,1,1.0,0
Cameroon,,2/27/20,0,0.0,0
Canada,Alberta,2/27/20,0,0.0,0
Canada,British Columbia,2/27/20,7,0.0,0
Canada,Grand Princess,2/27/20,0,0.0,0
Canada,Manitoba,2/27/20,0,0.0,0
Canada,New Brunswick,2/27/20,0,0.0,0
Canada,Newfoundland and Labrador,2/27/20,0,0.0,0
Canada,Nova Scotia,2/27/20,0,0.0,0
Canada,Ontario,2/27/20,6,0.0,0
Canada,Prince Edward Island,2/27/20,0,0.0,0
Canada,Quebec,2/27/20,0,0.0,0
Canada,Saskatchewan,2/27/20,0,0.0,0
Central African Republic,,2/27/20,0,0.0,0
Chad,,2/27/20,0,0.0,0
Chile,,2/27/20,0,0.0,0
China,Anhui,2/27/20,989,792.0,6
China,Beijing,2/27/20,410,248.0,5
China,Chongqing,2/27/20,576,401.0,6
China,Fujian,2/27/20,296,228.0,1
China,Gansu,2/27/20,91,81.0,2
China,Guangdong,2/27/20,1347,890.0,7
China,Guangxi,2/27/20,252,161.0,2
China,Guizhou,2/27/20,146,112.0,2
China,Hainan,2/27/20,168,131.0,5
China,Hebei,2/27/20,317,274.0,6
China,Heilongjiang,2/27/20,480,270.0,13
China,Henan,2/27/20,1272,1068.0,20
China,Hong Kong,2/27/20,92,24.0,2
China,Hubei,2/27/20,65596,23383.0,2641
China,Hunan,2/27/20,1017,804.0,4
China,Inner Mongolia,2/27/20,75,43.0,0
China,Jiangsu,2/27/20,631,498.0,0
China,Jiangxi,2/27/20,934,754.0,1
China,Jilin,2/27/20,93,67.0,1
China,Liaoning,2/27/20,121,93.0,1
China,Macau,2/27/20,10,8.0,0
China,Ningxia,2/27/20,72,68.0,0
China,Qinghai,2/27/20,18,18.0,0
China,Shaanxi,2/27/20,245,195.0,1
China,Shandong,2/27/20,756,387.0,6
China,Shanghai,2/27/20,337,276.0,3
China,Shanxi,2/27/20,133,107.0,0
China,Sichuan,2/27/20,534,321.0,3
China,Tianjin,2/27/20,136,102.0,3
China,Tibet,2/27/20,1,1.0,0
China,Xinjiang,2/27/20,76,43.0,2
China,Yunnan,2/27/20,174,150.0,2
China,Zhejiang,2/27/20,1205,932.0,1
Colombia,,2/27/20,0,0.0,0
Congo (Brazzaville),,2/27/20,0,0.0,0
Congo (Kinshasa),,2/27/20,0,0.0,0
Costa Rica,,2/27/20,0,0.0,0
Cote d'Ivoire,,2/27/20,0,0.0,0
Croatia,,2/27/20,3,0.0,0
Diamond Princess,,2/27/20,705,0.0,4
Cuba,,2/27/20,0,0.0,0
Cyprus,,2/27/20,0,0.0,0
Czechia,,2/27/20,0,0.0,0
Denmark,Faroe Islands,2/27/20,0,0.0,0
Denmark,Greenland,2/27/20,0,0.0,0
Denmark,,2/27/20,1,0.0,0
Djibouti,,2/27/20,0,0.0,0
Dominican Republic,,2/27/20,0,0.0,0
Ecuador,,2/27/20,0,0.0,0
Egypt,,2/27/20,1,0.0,0
El Salvador,,2/27/20,0,0.0,0
Equatorial Guinea,,2/27/20,0,0.0,0
Eritrea,,2/27/20,0,0.0,0
Estonia,,2/27/20,1,0.0,0
Eswatini,,2/27/20,0,0.0,0
Ethiopia,,2/27/20,0,0.0,0
Fiji,,2/27/20,0,0.0,0
Finland,,2/27/20,2,1.0,0
France,French Guiana,2/27/20,0,0.0,0
France,French Polynesia,2/27/20,0,0.0,0
France,Guadeloupe,2/27/20,0,0.0,0
France,Guadeloupe,2/27/20,0,0.0,0
France,Mayotte,2/27/20,0,0.0,0
France,New Caledonia,2/27/20,0,0.0,0
France,Reunion,2/27/20,0,0.0,0
France,Saint Barthelemy,2/27/20,0,0.0,0
France,St Martin,2/27/20,0,0.0,0
France,Martinique,2/27/20,0,0.0,0
France,,2/27/20,38,11.0,2
Gabon,,2/27/20,0,0.0,0
Gambia,,2/27/20,0,0.0,0
Georgia,,2/27/20,1,0.0,0
Germany,,2/27/20,46,16.0,0
Ghana,,2/27/20,0,0.0,0
Greece,,2/27/20,3,0.0,0
Guatemala,,2/27/20,0,0.0,0
Guinea,,2/27/20,0,0.0,0
Guyana,,2/27/20,0,0.0,0
Haiti,,2/27/20,0,0.0,0
Holy See,,2/27/20,0,0.0,0
Honduras,,2/27/20,0,0.0,0
Hungary,,2/27/20,0,0.0,0
Iceland,,2/27/20,0,0.0,0
India,,2/27/20,3,3.0,0
Indonesia,,2/27/20,0,0.0,0
Iran,,2/27/20,245,49.0,26
Iraq,,2/27/20,7,0.0,0
Ireland,,2/27/20,0,0.0,0
Israel,,2/27/20,3,1.0,0
Italy,,2/27/20,655,45.0,17
Jamaica,,2/27/20,0,0.0,0
Japan,,2/27/20,214,22.0,4
Jordan,,2/27/20,0,0.0,0
Kazakhstan,,2/27/20,0,0.0,0
Kenya,,2/27/20,0,0.0,0
"Korea, South",,2/27/20,1766,22.0,13
Kuwait,,2/27/20,43,0.0,0
Kyrgyzstan,,2/27/20,0,0.0,0
Latvia,,2/27/20,0,0.0,0
Lebanon,,2/27/20,2,0.0,0
Liberia,,2/27/20,0,0.0,0
Liechtenstein,,2/27/20,0,0.0,0
Lithuania,,2/27/20,0,0.0,0
Luxembourg,,2/27/20,0,0.0,0
Madagascar,,2/27/20,0,0.0,0
Malaysia,,2/27/20,23,18.0,0
Maldives,,2/27/20,0,0.0,0
Malta,,2/27/20,0,0.0,0
Mauritania,,2/27/20,0,0.0,0
Mauritius,,2/27/20,0,0.0,0
Mexico,,2/27/20,0,0.0,0
Moldova,,2/27/20,0,0.0,0
Monaco,,2/27/20,0,0.0,0
Mongolia,,2/27/20,0,0.0,0
Montenegro,,2/27/20,0,0.0,0
Morocco,,2/27/20,0,0.0,0
Namibia,,2/27/20,0,0.0,0
Nepal,,2/27/20,1,1.0,0
Netherlands,Aruba,2/27/20,0,0.0,0
Netherlands,Curacao,2/27/20,0,0.0,0
Netherlands,Sint Maarten,2/27/20,0,0.0,0
Netherlands,,2/27/20,1,0.0,0
New Zealand,,2/27/20,0,0.0,0
Nicaragua,,2/27/20,0,0.0,0
Niger,,2/27/20,0,0.0,0
Nigeria,,2/27/20,0,0.0,0
North Macedonia,,2/27/20,1,0.0,0
Norway,,2/27/20,1,0.0,0
Oman,,2/27/20,4,0.0,0
Pakistan,,2/27/20,2,0.0,0
Panama,,2/27/20,0,0.0,0
Papua New Guinea,,2/27/20,0,0.0,0
Paraguay,,2/27/20,0,0.0,0
Peru,,2/27/20,0,0.0,0
Philippines,,2/27/20,3,1.0,1
Poland,,2/27/20,0,0.0,0
Portugal,,2/27/20,0,0.0,0
Qatar,,2/27/20,0,0.0,0
Romania,,2/27/20,1,0.0,0
Russia,,2/27/20,2,2.0,0
Rwanda,,2/27/20,0,0.0,0
Saint Lucia,,2/27/20,0,0.0,0
Saint Vincent and the Grenadines,,2/27/20,0,0.0,0
San Marino,,2/27/20,1,0.0,0
Saudi Arabia,,2/27/20,0,0.0,0
Senegal,,2/27/20,0,0.0,0
Serbia,,2/27/20,0,0.0,0
Seychelles,,2/27/20,0,0.0,0
Singapore,,2/27/20,93,62.0,0
Slovakia,,2/27/20,0,0.0,0
Slovenia,,2/27/20,0,0.0,0
Somalia,,2/27/20,0,0.0,0
South Africa,,2/27/20,0,0.0,0
Spain,,2/27/20,15,2.0,0
Sri Lanka,,2/27/20,1,1.0,0
Sudan,,2/27/20,0,0.0,0
Suriname,,2/27/20,0,0.0,0
Sweden,,2/27/20,7,0.0,0
Switzerland,,2/27/20,8,0.0,0
Taiwan*,,2/27/20,32,5.0,1
Tanzania,,2/27/20,0,0.0,0
Thailand,,2/27/20,40,22.0,0
Togo,,2/27/20,0,0.0,0
Trinidad and Tobago,,2/27/20,0,0.0,0
Tunisia,,2/27/20,0,0.0,0
Turkey,,2/27/20,0,0.0,0
Uganda,,2/27/20,0,0.0,0
Ukraine,,2/27/20,0,0.0,0
United Arab Emirates,,2/27/20,13,4.0,0
United Kingdom,Bermuda,2/27/20,0,0.0,0
United Kingdom,Cayman Islands,2/27/20,0,0.0,0
United Kingdom,Channel Islands,2/27/20,0,0.0,0
United Kingdom,Gibraltar,2/27/20,0,0.0,0
United Kingdom,Isle of Man,2/27/20,0,0.0,0
United Kingdom,Montserrat,2/27/20,0,0.0,0
United Kingdom,,2/27/20,15,8.0,0
Uruguay,,2/27/20,0,0.0,0
US,,2/27/20,58,6.0,0
Uzbekistan,,2/27/20,0,0.0,0
Venezuela,,2/27/20,0,0.0,0
Vietnam,,2/27/20,16,16.0,0
Zambia,,2/27/20,0,0.0,0
Zimbabwe,,2/27/20,0,0.0,0
Canada,Diamond Princess,2/27/20,0,0.0,0
Dominica,,2/27/20,0,0.0,0
Grenada,,2/27/20,0,0.0,0
Mozambique,,2/27/20,0,0.0,0
Syria,,2/27/20,0,0.0,0
Timor-Leste,,2/27/20,0,0.0,0
Belize,,2/27/20,0,0.0,0
Canada,Recovered,2/27/20,0,0.0,0
Laos,,2/27/20,0,0.0,0
Libya,,2/27/20,0,0.0,0
West Bank and Gaza,,2/27/20,0,0.0,0
Guinea-Bissau,,2/27/20,0,0.0,0
Mali,,2/27/20,0,0.0,0
Saint Kitts and Nevis,,2/27/20,0,0.0,0
Afghanistan,,2/28/20,1,0.0,0
Albania,,2/28/20,0,0.0,0
Algeria,,2/28/20,1,0.0,0
Andorra,,2/28/20,0,0.0,0
Angola,,2/28/20,0,0.0,0
Antigua and Barbuda,,2/28/20,0,0.0,0
Argentina,,2/28/20,0,0.0,0
Armenia,,2/28/20,0,0.0,0
Australia,Australian Capital Territory,2/28/20,0,0.0,0
Australia,New South Wales,2/28/20,4,4.0,0
Australia,Northern Territory,2/28/20,0,0.0,0
Australia,Queensland,2/28/20,5,1.0,0
Australia,South Australia,2/28/20,2,2.0,0
Australia,Tasmania,2/28/20,0,0.0,0
Australia,Victoria,2/28/20,4,4.0,0
Australia,Western Australia,2/28/20,0,0.0,0
Austria,,2/28/20,3,0.0,0
Azerbaijan,,2/28/20,0,0.0,0
Bahamas,,2/28/20,0,0.0,0
Bahrain,,2/28/20,36,0.0,0
Bangladesh,,2/28/20,0,0.0,0
Barbados,,2/28/20,0,0.0,0
Belarus,,2/28/20,1,0.0,0
Belgium,,2/28/20,1,1.0,0
Benin,,2/28/20,0,0.0,0
Bhutan,,2/28/20,0,0.0,0
Bolivia,,2/28/20,0,0.0,0
Bosnia and Herzegovina,,2/28/20,0,0.0,0
Brazil,,2/28/20,1,0.0,0
Brunei,,2/28/20,0,0.0,0
Bulgaria,,2/28/20,0,0.0,0
Burkina Faso,,2/28/20,0,0.0,0
Cabo Verde,,2/28/20,0,0.0,0
Cambodia,,2/28/20,1,1.0,0
Cameroon,,2/28/20,0,0.0,0
Canada,Alberta,2/28/20,0,0.0,0
Canada,British Columbia,2/28/20,7,0.0,0
Canada,Grand Princess,2/28/20,0,0.0,0
Canada,Manitoba,2/28/20,0,0.0,0
Canada,New Brunswick,2/28/20,0,0.0,0
Canada,Newfoundland and Labrador,2/28/20,0,0.0,0
Canada,Nova Scotia,2/28/20,0,0.0,0
Canada,Ontario,2/28/20,6,0.0,0
Canada,Prince Edward Island,2/28/20,0,0.0,0
Canada,Quebec,2/28/20,1,0.0,0
Canada,Saskatchewan,2/28/20,0,0.0,0
Central African Republic,,2/28/20,0,0.0,0
